Data,estacao,precipitacao,temperatura,umidade,velocidade_vento,radiacao,iri
2024-10-28,;GOIANIA,,,91.0,1.4,,
2024-10-28,;GOIANIA,,,91.0,1.4,,
2024-10-28,;GOIANIA,,,91.0,0.3,,
2024-10-29,;GOIANIA,,,92.0,0.0,,
2024-10-29,;GOIANIA,,,92.0,0.1,,
2024-10-29,;GOIANIA,,,91.0,0.8,,
2024-10-29,;GOIANIA,,,92.0,0.1,,
2024-10-29,;GOIANIA,,,92.0,0.0,,
2024-10-29,;GOIANIA,,,92.0,0.0,,
2024-10-29,;GOIANIA,,,92.0,0.1,,
2024-10-29,;GOIANIA,,,92.0,0.4,,
2024-10-29,;GOIANIA,,,92.0,0.7,,
2024-10-29,;GOIANIA,,,91.0,0.5,,
2024-10-29,;GOIANIA,,,89.0,0.7,,
2024-10-29,;GOIANIA,,,85.0,1.1,,
2024-10-29,;GOIANIA,,,79.0,1.7,,
2024-10-29,;GOIANIA,,,73.0,1.8,,
2024-10-29,;GOIANIA,,,56.0,1.5,,
2024-10-29,;GOIANIA,,,56.0,0.8,,
2024-10-29,;GOIANIA,,,43.0,0.8,,
2024-10-29,;GOIANIA,,,43.0,1.3,,
2024-10-29,;GOIANIA,,,41.0,0.6,,
2024-10-29,;GOIANIA,,,47.0,0.3,,
2024-10-29,;GOIANIA,,,52.0,0.2,,
2024-10-29,;GOIANIA,,,77.0,1.3,,
2024-10-29,;GOIANIA,,,77.0,0.4,,
2024-10-29,;GOIANIA,,,72.0,2.0,,
2024-10-30,;GOIANIA,,,74.0,1.1,,
2024-10-30,;GOIANIA,,,85.0,0.2,,
2024-10-30,;GOIANIA,,,87.0,0.1,,
2024-10-30,;GOIANIA,,,88.0,1.0,,
2024-10-30,;GOIANIA,,,87.0,0.1,,
2024-10-30,;GOIANIA,,,90.0,0.4,,
2024-10-30,;GOIANIA,,,91.0,0.2,,
2024-10-30,;GOIANIA,,,92.0,0.1,,
2024-10-30,;GOIANIA,,,92.0,0.2,,
2024-10-30,;GOIANIA,,,92.0,1.0,,
2024-10-30,;GOIANIA,,,91.0,1.7,,
2024-10-30,;GOIANIA,,,81.0,1.5,,
2024-10-30,;GOIANIA,,,70.0,0.7,,
2024-10-30,;GOIANIA,,,63.0,0.9,,
2024-10-30,;GOIANIA,,,61.0,1.4,,
2024-10-30,;GOIANIA,,,54.0,1.0,,
2024-10-30,;GOIANIA,,,48.0,1.4,,
2024-10-30,;GOIANIA,,,54.0,1.6,,
2024-10-30,;GOIANIA,,,87.0,2.2,,
2024-10-30,;GOIANIA,,,73.0,1.4,,
2024-10-30,;GOIANIA,,,66.0,0.3,,
2024-10-30,;GOIANIA,,,73.0,0.9,,
2024-10-30,;GOIANIA,,,68.0,1.5,,
2024-10-30,;GOIANIA,,,73.0,0.8,,
2024-10-31,;GOIANIA,,,74.0,1.4,,
2024-10-31,;GOIANIA,,,76.0,0.9,,
2024-10-31,;GOIANIA,,,78.0,0.9,,
2024-10-31,;GOIANIA,,,79.0,1.3,,
2024-10-31,;GOIANIA,,,81.0,0.7,,
2024-10-31,;GOIANIA,,,86.0,0.1,,
2024-10-31,;GOIANIA,,,85.0,1.3,,
2024-10-31,;GOIANIA,,,87.0,0.4,,
2024-10-31,;GOIANIA,,,88.0,0.0,,
2024-10-31,;GOIANIA,,,87.0,0.2,,
2024-10-31,;GOIANIA,,,83.0,0.2,,
2024-10-31,;GOIANIA,,,75.0,0.3,,
2024-10-31,;GOIANIA,,,68.0,0.7,,
2024-10-31,;GOIANIA,,,58.0,1.3,,
2024-10-31,;GOIANIA,,,61.0,0.7,,
2024-10-31,;GOIANIA,,,89.0,5.1,,
2024-10-31,;GOIANIA,,,73.0,0.8,,
2024-10-31,;GOIANIA,,,53.0,1.6,,
2024-10-31,;GOIANIA,,,56.0,1.7,,
2024-10-31,;GOIANIA,,,46.0,1.2,,
2024-10-31,;GOIANIA,,,56.0,1.0,,
2024-10-31,;GOIANIA,,,61.0,1.9,,
2024-10-31,;GOIANIA,,,69.0,0.8,,
2024-10-31,;GOIANIA,,,71.0,1.0,,
2024-09-30,;PORANGATU,,32.7,29.0,1.0,,
2024-09-30,;PORANGATU,,,,,,
2024-09-30,;PORANGATU,0.0,32.6,29.0,1.8,,
2024-09-30,;PORANGATU,0.0,31.6,31.0,1.8,,
2024-09-30,;PORANGATU,0.0,29.3,37.0,1.4,,
2024-09-30,;PORANGATU,0.0,28.9,37.0,1.7,,
2024-09-30,;PORANGATU,0.0,28.6,35.0,1.5,,
2024-09-30,;PORANGATU,0.0,28.8,33.0,1.9,,
2024-09-30,;PORANGATU,0.0,28.1,33.0,1.2,,
2024-09-30,;PORANGATU,0.0,27.2,35.0,1.4,,
2024-09-30,;PORANGATU,0.0,26.8,39.0,0.6,108.0,58.92
2024-09-30,;PORANGATU,0.0,30.2,33.0,1.2,701.9,64.75
2024-09-30,;PORANGATU,0.0,32.7,26.0,3.0,1732.6,71.69
2024-09-30,;PORANGATU,0.0,34.0,23.0,3.3,2425.1,75.1
2024-09-30,;PORANGATU,0.0,35.7,21.0,3.0,2810.5,77.6
2024-09-30,;PORANGATU,0.0,37.2,20.0,2.6,3126.8,79.45
2024-09-30,;PORANGATU,0.0,37.4,19.0,2.9,3266.2,80.33
2024-09-30,;PORANGATU,0.0,38.7,19.0,2.3,3044.6,80.56
2024-09-30,;PORANGATU,0.0,37.8,19.0,1.2,2552.6,78.36
2024-09-30,;PORANGATU,0.0,37.7,20.0,1.3,1890.9,76.71
2024-09-30,;PORANGATU,0.0,37.4,20.0,0.5,1100.0,74.5
2024-09-30,;PORANGATU,0.0,34.9,24.0,0.0,312.6,69.6
2024-09-30,;PORANGATU,0.0,32.8,27.0,0.0,,
2024-09-30,;PORANGATU,,,,,,
2024-10-01,;PORANGATU,0.0,30.8,30.0,0.8,,
2024-10-01,;PORANGATU,0.0,31.2,29.0,0.4,,
2024-10-01,;PORANGATU,0.0,29.3,32.0,0.1,,
2024-10-01,;PORANGATU,0.0,26.9,42.0,0.5,,
2024-10-01,;PORANGATU,0.0,26.8,38.0,0.0,,
2024-10-01,;PORANGATU,0.0,26.1,37.0,0.2,,
2024-10-01,;PORANGATU,0.0,24.1,51.0,0.0,,
2024-10-01,;PORANGATU,0.0,23.9,51.0,0.0,,
2024-10-01,;PORANGATU,0.0,22.8,55.0,0.5,,
2024-10-01,;PORANGATU,0.0,24.1,43.0,0.5,,
2024-10-01,;PORANGATU,0.0,25.5,41.0,0.1,130.9,57.14
2024-10-01,;PORANGATU,0.0,29.4,34.0,0.6,745.3,63.64
2024-10-01,;PORANGATU,0.0,32.6,28.0,1.4,1768.2,70.29
2024-10-01,;PORANGATU,0.0,33.1,29.0,2.1,2468.9,72.11
2024-10-01,;PORANGATU,0.0,34.9,22.0,1.6,2898.8,76.17
2024-10-01,;PORANGATU,0.0,36.0,22.0,1.9,3287.3,77.92
2024-10-01,;PORANGATU,0.0,37.4,20.0,1.7,3307.4,79.51
2024-10-01,;PORANGATU,0.0,37.7,20.0,1.7,3109.2,79.34
2024-10-01,;PORANGATU,0.0,37.6,20.0,1.2,2629.8,78.06
2024-10-01,;PORANGATU,0.0,37.5,18.0,1.3,2003.8,77.38
2024-10-01,;PORANGATU,0.0,37.4,18.0,1.0,1226.8,75.6
2024-10-01,;PORANGATU,0.0,35.3,21.0,0.0,369.8,70.91
2024-10-01,;PORANGATU,0.0,32.6,25.0,0.0,,
2024-10-01,;PORANGATU,,,,,,
2024-10-02,;PORANGATU,0.0,29.8,30.0,0.2,,
2024-10-02,;PORANGATU,,,,,,
2024-10-02,;PORANGATU,,,,,,
2024-10-02,;PORANGATU,0.0,27.9,36.0,1.1,,
2024-10-02,;PORANGATU,0.0,25.8,44.0,0.1,,
2024-10-02,;PORANGATU,0.0,24.1,49.0,0.0,,
2024-10-02,;PORANGATU,0.0,25.1,44.0,0.1,,
2024-10-02,;PORANGATU,0.0,24.8,44.0,2.5,,
2024-10-02,;PORANGATU,0.0,23.3,49.0,0.3,,
2024-10-02,;PORANGATU,0.0,23.7,47.0,0.2,,
2024-10-02,;PORANGATU,0.0,23.8,50.0,0.2,108.1,53.17
2024-10-02,;PORANGATU,0.0,29.9,32.0,0.6,756.4,64.64
2024-10-02,;PORANGATU,0.0,34.0,24.0,1.9,1854.0,72.96
2024-10-02,;PORANGATU,0.0,35.9,22.0,3.1,2552.1,76.98
2024-10-02,;PORANGATU,0.0,36.8,20.0,2.8,2930.7,78.86
2024-10-02,;PORANGATU,0.0,38.8,16.0,1.5,3319.7,81.69
2024-10-02,;PORANGATU,0.0,38.6,15.0,1.2,2825.1,80.7
2024-10-02,;PORANGATU,0.0,37.7,15.0,1.6,2358.9,79.29
2024-10-02,;PORANGATU,0.0,39.5,15.0,0.6,1302.2,78.03
2024-10-02,;PORANGATU,0.0,39.1,15.0,1.7,2027.7,79.73
2024-10-02,;PORANGATU,0.0,38.4,17.0,0.6,1178.8,76.36
2024-10-02,;PORANGATU,0.0,35.4,22.0,0.0,309.0,70.57
2024-10-02,;PORANGATU,0.0,33.5,25.0,0.5,0.3,67.88
2024-10-02,;PORANGATU,,,,,,
2024-10-03,;PORANGATU,,,,,,
2024-10-03,;PORANGATU,,,,,,
2024-10-03,;PORANGATU,0.0,29.1,32.0,0.0,,
2024-10-03,;PORANGATU,0.0,27.2,38.0,0.5,,
2024-10-03,;PORANGATU,0.0,26.6,41.0,0.0,,
2024-10-03,;PORANGATU,0.0,25.9,45.0,0.6,,
2024-10-03,;PORANGATU,0.0,26.2,43.0,1.4,,
2024-10-03,;PORANGATU,0.0,23.8,55.0,1.4,,
2024-10-03,;PORANGATU,0.0,25.2,47.0,0.0,,
2024-10-03,;PORANGATU,0.0,25.1,47.0,0.7,,
2024-10-03,;PORANGATU,0.0,24.2,54.0,1.7,144.2,53.09
2024-10-03,;PORANGATU,0.0,29.5,35.0,0.5,771.6,63.42
2024-10-03,;PORANGATU,0.0,34.4,25.0,0.9,1582.3,71.91
2024-10-03,;PORANGATU,0.0,37.3,19.0,2.5,2356.7,78.24
2024-10-03,;PORANGATU,0.0,38.3,16.0,2.6,2892.2,81.01
2024-10-03,;PORANGATU,0.0,38.9,15.0,2.3,3321.9,82.47
2024-10-03,;PORANGATU,0.0,39.9,14.0,2.4,3344.1,83.61
2024-10-03,;PORANGATU,0.0,40.7,14.0,1.7,3179.1,83.01
2024-10-03,;PORANGATU,0.0,40.3,14.0,0.6,2229.2,80.56
2024-10-03,;PORANGATU,0.0,39.8,14.0,2.7,1643.0,80.29
2024-10-03,;PORANGATU,0.0,39.7,14.0,0.3,1149.0,78.02
2024-10-03,;PORANGATU,0.0,37.3,18.0,0.0,311.7,73.2
2024-10-03,;PORANGATU,0.0,34.5,21.0,0.0,,
2024-10-03,;PORANGATU,0.0,33.8,23.0,0.3,,
2024-10-04,;PORANGATU,0.0,31.3,28.0,0.2,,
2024-10-04,;PORANGATU,0.0,30.5,29.0,1.0,,
2024-10-04,;PORANGATU,0.0,29.1,33.0,0.7,,
2024-10-04,;PORANGATU,0.0,29.2,32.0,1.1,,
2024-10-04,;PORANGATU,0.0,28.8,33.0,0.0,,
2024-10-04,;PORANGATU,0.0,26.7,37.0,0.9,,
2024-10-04,;PORANGATU,0.0,27.8,33.0,0.4,,
2024-10-04,;PORANGATU,0.0,26.1,39.0,0.7,,
2024-10-04,;PORANGATU,0.0,24.5,45.0,1.0,,
2024-10-04,;PORANGATU,0.0,25.0,41.0,0.1,,
2024-10-04,;PORANGATU,0.0,25.2,48.0,0.0,143.5,54.79
2024-10-04,;PORANGATU,0.0,29.7,36.0,0.1,708.3,62.94
2024-10-04,;PORANGATU,0.0,34.5,24.0,1.3,1690.5,72.71
2024-10-04,;PORANGATU,0.0,37.0,18.0,2.3,2382.0,78.26
2024-10-04,;PORANGATU,0.0,38.6,15.0,1.4,2831.1,80.81
2024-10-04,;PORANGATU,0.0,39.6,15.0,2.2,3167.3,82.63
2024-10-04,;PORANGATU,0.0,40.5,14.0,2.5,3182.7,83.42
2024-10-04,;PORANGATU,0.0,40.5,15.0,1.4,2879.2,81.96
2024-10-04,;PORANGATU,0.0,40.7,17.0,1.9,2067.6,79.99
2024-10-04,;PORANGATU,0.0,39.2,18.0,2.1,1200.6,77.45
2024-10-04,;PORANGATU,0.0,38.6,19.0,1.6,937.6,75.93
2024-10-04,;PORANGATU,0.0,36.9,23.0,1.0,297.3,71.87
2024-10-04,;PORANGATU,0.0,34.9,26.0,0.8,1.3,68.78
2024-10-04,;PORANGATU,,,,,,
2024-10-05,;PORANGATU,0.0,32.6,31.0,0.5,,
2024-10-05,;PORANGATU,0.0,31.3,34.0,0.2,,
2024-10-05,;PORANGATU,0.0,29.9,38.0,0.0,,
2024-10-05,;PORANGATU,0.0,29.3,39.0,0.1,,
2024-10-05,;PORANGATU,0.0,28.3,42.0,1.0,,
2024-10-05,;PORANGATU,0.0,27.3,45.0,0.2,,
2024-10-05,;PORANGATU,0.0,26.4,48.0,0.9,,
2024-10-05,;PORANGATU,0.0,26.2,48.0,1.0,,
2024-10-05,;PORANGATU,0.0,24.8,57.0,0.0,,
2024-10-05,;PORANGATU,0.0,24.9,57.0,1.0,,
2024-10-05,;PORANGATU,0.0,26.5,51.0,1.7,142.3,55.71
2024-10-05,;PORANGATU,0.0,28.9,46.0,2.5,667.5,60.46
2024-10-05,;PORANGATU,0.0,32.4,41.0,2.5,1458.2,66.17
2024-10-05,;PORANGATU,0.0,34.0,38.0,2.2,1837.3,68.87
2024-10-05,;PORANGATU,0.0,37.0,32.0,2.4,2507.8,74.37
2024-10-05,;PORANGATU,0.0,38.7,28.0,2.4,3002.4,77.83
2024-10-05,;PORANGATU,0.0,38.3,28.0,1.9,2625.3,76.53
2024-10-05,;PORANGATU,0.0,38.3,27.0,1.9,1320.8,74.22
2024-10-05,;PORANGATU,0.0,38.3,27.0,1.5,1208.4,73.79
2024-10-05,;PORANGATU,0.0,38.2,27.0,1.2,939.1,73.03
2024-10-05,;PORANGATU,0.0,38.1,26.0,0.5,911.1,72.85
2024-10-05,;PORANGATU,0.0,36.5,30.0,0.1,282.8,68.99
2024-10-05,;PORANGATU,0.0,35.0,32.0,0.0,1.6,66.65
2024-10-05,;PORANGATU,,,,,,
2024-10-06,;PORANGATU,,,,,,
2024-10-06,;PORANGATU,,,,,,
2024-10-06,;PORANGATU,0.0,29.3,50.0,0.1,,
2024-10-06,;PORANGATU,,,,,,
2024-10-06,;PORANGATU,0.0,29.0,48.0,0.9,,
2024-10-06,;PORANGATU,0.0,29.9,45.0,0.1,,
2024-10-06,;PORANGATU,0.0,28.1,55.0,1.7,,
2024-10-06,;PORANGATU,0.0,27.8,55.0,0.7,,
2024-10-06,;PORANGATU,0.0,26.5,60.0,0.0,,
2024-10-06,;PORANGATU,0.0,26.3,62.0,1.6,,
2024-10-06,;PORANGATU,0.0,28.1,54.0,1.1,75.0,55.57
2024-10-06,;PORANGATU,0.0,29.4,48.0,2.0,418.4,59.49
2024-10-06,;PORANGATU,0.0,31.6,43.0,2.4,1022.4,64.04
2024-10-06,;PORANGATU,0.0,33.8,38.0,2.9,1964.6,69.33
2024-10-06,;PORANGATU,0.0,35.7,35.0,3.1,2406.3,72.64
2024-10-06,;PORANGATU,0.0,37.0,34.0,3.1,2846.4,74.79
2024-10-06,;PORANGATU,0.0,38.3,30.0,1.7,2850.9,76.28
2024-10-06,;PORANGATU,0.0,39.0,27.0,2.6,2657.1,77.76
2024-10-06,;PORANGATU,0.0,38.9,26.0,1.4,2103.9,76.28
2024-10-06,;PORANGATU,0.0,38.4,27.0,1.2,1267.0,73.83
2024-10-06,;PORANGATU,0.0,38.1,29.0,1.4,901.2,72.38
2024-10-06,;PORANGATU,0.0,36.7,31.0,1.4,222.5,69.37
2024-10-06,;PORANGATU,0.0,34.5,37.0,0.4,,
2024-10-06,;PORANGATU,0.0,33.6,40.0,1.5,,
2024-10-07,;PORANGATU,0.0,33.0,42.0,1.3,,
2024-10-07,;PORANGATU,0.0,31.8,46.0,1.4,,
2024-10-07,;PORANGATU,,,,,,
2024-10-07,;PORANGATU,0.0,27.4,62.0,5.2,,
2024-10-07,;PORANGATU,0.0,26.7,66.0,1.1,,
2024-10-07,;PORANGATU,0.0,26.5,65.0,1.3,,
2024-10-07,;PORANGATU,0.0,26.2,65.0,0.4,,
2024-10-07,;PORANGATU,0.0,25.5,73.0,1.2,,
2024-10-07,;PORANGATU,0.0,25.5,75.0,2.0,,
2024-10-07,;PORANGATU,0.0,25.8,72.0,0.2,,
2024-10-07,;PORANGATU,0.0,25.9,72.0,0.1,100.6,48.08
2024-10-07,;PORANGATU,0.0,27.5,66.0,0.7,436.5,52.05
2024-10-07,;PORANGATU,0.0,30.8,51.0,2.6,1368.6,61.84
2024-10-07,;PORANGATU,0.0,32.6,44.0,2.8,2184.7,67.02
2024-10-07,;PORANGATU,0.0,34.9,37.0,3.6,2900.9,72.68
2024-10-07,;PORANGATU,0.0,35.7,35.0,3.1,3260.8,74.35
2024-10-07,;PORANGATU,0.0,37.2,33.0,2.6,2797.0,74.89
2024-10-07,;PORANGATU,0.0,37.6,30.0,3.0,2792.1,76.28
2024-10-07,;PORANGATU,0.0,36.8,33.0,2.6,2463.2,73.93
2024-10-07,;PORANGATU,0.0,36.5,34.0,2.5,1570.3,71.57
2024-10-07,;PORANGATU,0.0,36.1,34.0,2.6,568.5,69.31
2024-10-07,;PORANGATU,0.0,35.4,35.0,1.1,292.0,67.18
2024-10-07,;PORANGATU,0.0,34.1,37.0,1.4,1.0,65.18
2024-10-07,;PORANGATU,0.0,33.1,40.0,0.9,,
2024-10-08,;PORANGATU,0.0,31.8,46.0,0.3,,
2024-10-08,;PORANGATU,0.0,31.1,49.0,0.1,,
2024-10-08,;PORANGATU,0.0,29.6,54.0,0.0,,
2024-10-08,;PORANGATU,0.0,28.9,57.0,0.0,,
2024-10-08,;PORANGATU,0.0,28.4,59.0,0.1,,
2024-10-08,;PORANGATU,0.0,27.7,62.0,1.8,,
2024-10-08,;PORANGATU,0.0,28.2,57.0,1.8,,
2024-10-08,;PORANGATU,0.0,27.8,58.0,0.5,,
2024-10-08,;PORANGATU,0.0,27.1,61.0,0.9,,
2024-10-08,;PORANGATU,0.0,26.0,65.0,0.7,,
2024-10-08,;PORANGATU,0.0,26.7,64.0,0.7,138.5,51.45
2024-10-08,;PORANGATU,0.0,28.8,58.0,0.5,753.9,55.96
2024-10-08,;PORANGATU,0.0,30.4,54.0,0.3,1432.6,59.62
2024-10-08,;PORANGATU,0.0,32.4,48.0,1.0,1882.2,64.16
2024-10-08,;PORANGATU,0.0,34.2,42.0,0.7,2814.6,69.03
2024-10-08,;PORANGATU,0.0,35.8,38.0,0.5,3158.7,72.02
2024-10-08,;PORANGATU,0.0,36.8,35.0,1.1,3078.8,73.81
2024-10-08,;PORANGATU,0.0,35.3,40.0,1.6,1716.3,68.71
2024-10-08,;PORANGATU,0.0,32.0,53.0,2.2,727.4,60.65
2024-10-08,;PORANGATU,0.0,30.6,53.0,5.4,389.5,60.53
2024-10-08,;PORANGATU,0.0,29.2,57.0,2.8,168.2,56.54
2024-10-08,;PORANGATU,0.0,29.0,59.0,2.0,89.5,55.23
2024-10-08,;PORANGATU,0.0,28.2,62.0,0.9,0.2,53.0
2024-10-08,;PORANGATU,0.0,27.8,65.0,0.0,,
2024-10-09,;PORANGATU,0.0,26.9,68.0,1.5,,
2024-10-09,;PORANGATU,0.0,26.8,70.0,0.0,,
2024-10-09,;PORANGATU,0.0,26.5,71.0,0.7,,
2024-10-09,;PORANGATU,,,,,,
2024-10-09,;PORANGATU,0.0,25.7,76.0,0.8,,
2024-10-09,;PORANGATU,0.0,25.9,75.0,0.0,,
2024-10-09,;PORANGATU,0.0,25.2,76.0,0.6,,
2024-10-09,;PORANGATU,0.0,25.4,76.0,0.0,,
2024-10-09,;PORANGATU,0.0,24.7,80.0,0.0,,
2024-10-09,;PORANGATU,0.0,24.4,82.0,0.0,,
2024-10-09,;PORANGATU,0.0,26.1,76.0,0.3,158.7,47.24
2024-10-09,;PORANGATU,0.0,30.3,55.0,0.2,871.0,58.07
2024-10-09,;PORANGATU,0.0,33.0,46.0,0.4,1831.9,64.81
2024-10-09,;PORANGATU,0.0,34.8,40.0,1.8,2503.5,70.01
2024-10-09,;PORANGATU,0.0,36.3,38.0,1.8,2264.2,71.25
2024-10-09,;PORANGATU,0.0,36.9,34.0,2.2,2752.8,74.08
2024-10-09,;PORANGATU,0.0,35.6,39.0,1.2,1283.9,68.17
2024-10-09,;PORANGATU,0.0,31.7,47.0,3.5,875.5,63.18
2024-10-09,;PORANGATU,0.0,31.7,51.0,0.8,611.0,60.1
2024-10-09,;PORANGATU,0.0,31.4,54.0,1.3,554.2,59.11
2024-10-09,;PORANGATU,0.0,34.4,43.0,1.8,710.0,65.22
2024-10-09,;PORANGATU,0.0,32.4,55.0,0.5,349.5,58.75
2024-10-09,;PORANGATU,0.0,30.9,62.0,0.4,2.2,54.78
2024-10-09,;PORANGATU,0.0,30.6,60.0,0.0,,
2024-10-10,;PORANGATU,,,,,,
2024-10-10,;PORANGATU,,,,,,
2024-10-10,;PORANGATU,0.0,29.2,59.0,0.0,,
2024-10-10,;PORANGATU,0.0,28.4,62.0,0.0,,
2024-10-10,;PORANGATU,0.0,27.9,74.0,0.0,,
2024-10-10,;PORANGATU,0.0,27.7,69.0,0.0,,
2024-10-10,;PORANGATU,0.0,26.8,74.0,0.0,,
2024-10-10,;PORANGATU,0.0,27.1,70.0,0.1,,
2024-10-10,;PORANGATU,0.0,26.7,70.0,0.0,,
2024-10-10,;PORANGATU,0.0,26.1,74.0,0.0,,
2024-10-10,;PORANGATU,0.0,27.2,76.0,0.0,184.4,47.97
2024-10-10,;PORANGATU,0.0,30.4,57.0,0.0,621.5,56.94
2024-10-10,;PORANGATU,0.0,33.6,44.0,2.2,1561.0,66.22
2024-10-10,;PORANGATU,0.0,35.0,38.0,3.0,2595.2,71.54
2024-10-10,;PORANGATU,0.0,36.7,34.0,3.3,3025.1,75.03
2024-10-10,;PORANGATU,0.0,36.6,35.0,2.7,2846.2,73.99
2024-10-10,;PORANGATU,0.0,37.5,34.0,3.3,3125.8,75.83
2024-10-10,;PORANGATU,0.0,37.7,30.0,3.0,2962.8,76.7
2024-10-10,;PORANGATU,0.0,38.0,33.0,3.5,1498.8,73.35
2024-10-10,;PORANGATU,0.0,32.1,52.0,3.3,1613.5,63.35
2024-10-10,;PORANGATU,0.0,30.8,55.0,2.5,1110.7,60.07
2024-10-10,;PORANGATU,0.0,28.5,59.0,3.4,285.2,55.95
2024-10-10,;PORANGATU,0.0,27.7,64.0,3.3,,
2024-10-10,;PORANGATU,0.0,28.4,60.0,1.0,,
2024-10-11,;PORANGATU,0.0,28.4,61.0,0.1,,
2024-10-11,;PORANGATU,0.0,27.9,62.0,2.1,,
2024-10-11,;PORANGATU,,,,,,
2024-10-11,;PORANGATU,0.0,27.0,67.0,1.6,,
2024-10-11,;PORANGATU,0.0,27.1,67.0,2.6,,
2024-10-11,;PORANGATU,0.0,26.3,73.0,2.0,,
2024-10-11,;PORANGATU,0.0,26.2,73.0,2.4,,
2024-10-11,;PORANGATU,0.0,26.1,73.0,1.0,,
2024-10-11,;PORANGATU,0.0,26.5,70.0,0.7,,
2024-10-11,;PORANGATU,0.0,25.9,73.0,0.0,,
2024-10-11,;PORANGATU,0.0,25.8,77.0,0.5,110.1,46.72
2024-10-11,;PORANGATU,0.0,28.0,67.0,0.8,641.2,52.58
2024-10-11,;PORANGATU,0.0,30.2,55.0,3.0,1774.4,61.2
2024-10-11,;PORANGATU,0.0,34.4,40.0,1.8,2517.7,69.74
2024-10-11,;PORANGATU,0.0,34.8,40.0,3.5,2955.9,71.76
2024-10-11,;PORANGATU,0.0,35.5,38.0,2.5,3314.6,73.1
2024-10-11,;PORANGATU,0.0,36.3,34.0,2.4,3215.9,74.66
2024-10-11,;PORANGATU,0.0,37.2,31.0,0.5,2998.7,74.85
2024-10-11,;PORANGATU,0.0,37.6,32.0,1.0,2151.3,73.4
2024-10-11,;PORANGATU,0.0,36.5,34.0,2.3,1746.7,71.82
2024-10-11,;PORANGATU,0.0,36.4,33.0,2.9,855.0,70.56
2024-10-11,;PORANGATU,0.0,34.4,41.0,3.8,121.1,65.64
2024-10-11,;PORANGATU,0.0,28.0,67.0,2.7,,
2024-10-11,;PORANGATU,0.0,29.0,62.0,2.0,,
2024-10-12,;PORANGATU,0.0,28.7,62.0,0.7,,
2024-10-12,;PORANGATU,,,,,,
2024-10-12,;PORANGATU,0.0,26.8,74.0,0.6,,
2024-10-12,;PORANGATU,,,,,,
2024-10-12,;PORANGATU,0.0,26.9,76.0,0.2,,
2024-10-12,;PORANGATU,0.0,27.0,75.0,1.9,,
2024-10-12,;PORANGATU,0.0,26.9,73.0,0.9,,
2024-10-12,;PORANGATU,0.4,24.7,88.0,1.2,,
2024-10-12,;PORANGATU,0.0,24.8,89.0,0.1,,
2024-10-12,;PORANGATU,0.0,25.1,82.0,0.6,0.4,44.53
2024-10-12,;PORANGATU,0.0,25.4,77.0,2.2,58.9,47.17
2024-10-12,;PORANGATU,0.0,25.1,80.0,2.1,357.8,46.59
2024-10-12,;PORANGATU,0.0,24.8,78.0,3.5,489.7,47.93
2024-10-12,;PORANGATU,0.0,25.4,71.0,4.6,633.7,51.32
2024-10-12,;PORANGATU,0.0,23.8,80.0,3.0,422.3,46.19
2024-10-12,;PORANGATU,0.0,24.9,72.0,3.8,353.1,49.68
2024-10-12,;PORANGATU,0.0,26.5,71.0,2.1,1286.2,52.2
2024-10-12,;PORANGATU,0.0,26.8,65.0,1.7,1575.6,54.6
2024-10-12,;PORANGATU,0.0,29.5,56.0,1.1,2980.6,61.84
2024-10-12,;PORANGATU,0.0,30.8,51.0,0.8,1727.8,61.66
2024-10-12,;PORANGATU,0.0,29.6,59.0,1.3,865.6,56.88
2024-10-12,;PORANGATU,0.0,29.1,53.0,0.2,383.3,56.79
2024-10-12,;PORANGATU,0.0,27.8,56.0,0.3,0.8,54.2
2024-10-12,;PORANGATU,,,,,,
2024-10-13,;PORANGATU,,,,,,
2024-10-13,;PORANGATU,,,,,,
2024-10-13,;PORANGATU,0.0,25.8,80.0,0.8,,
2024-10-13,;PORANGATU,,,,,,
2024-10-13,;PORANGATU,0.0,25.5,81.0,2.3,,
2024-10-13,;PORANGATU,0.0,26.2,73.0,2.4,,
2024-10-13,;PORANGATU,0.0,25.2,79.0,1.9,,
2024-10-13,;PORANGATU,0.0,25.0,78.0,2.4,,
2024-10-13,;PORANGATU,0.0,24.6,79.0,1.2,,
2024-10-13,;PORANGATU,0.0,24.4,80.0,1.7,0.1,45.15
2024-10-13,;PORANGATU,0.0,25.6,75.0,1.3,174.1,47.7
2024-10-13,;PORANGATU,0.0,28.5,61.0,2.6,891.0,56.16
2024-10-13,;PORANGATU,0.0,31.4,50.0,1.6,1911.3,63.17
2024-10-13,;PORANGATU,0.0,34.8,40.0,1.7,2614.5,70.18
2024-10-13,;PORANGATU,0.0,36.3,38.0,1.7,3091.4,72.86
2024-10-13,;PORANGATU,0.0,37.5,33.0,2.2,3455.5,76.24
2024-10-13,;PORANGATU,0.0,39.2,28.0,1.6,3376.8,78.55
2024-10-13,;PORANGATU,0.0,38.8,26.0,2.9,2478.0,77.71
2024-10-13,;PORANGATU,0.0,39.5,24.0,2.3,2670.5,78.92
2024-10-13,;PORANGATU,0.0,40.1,24.0,1.7,2107.8,77.87
2024-10-13,;PORANGATU,0.0,38.0,27.0,0.7,698.8,72.15
2024-10-13,;PORANGATU,0.0,36.1,31.0,1.1,126.8,68.58
2024-10-13,;PORANGATU,0.0,33.0,43.0,4.6,,
